user_id,group,purchase,revenue,session_duration,device_type
820,control,0,0.0,140,mobile
821,control,0,0.0,83,desktop
822,treatment,0,0.0,215,mobile
823,treatment,0,0.0,116,mobile
824,control,0,0.0,325,desktop
825,treatment,0,0.0,204,mobile
826,treatment,0,0.0,207,desktop
827,control,0,0.0,44,desktop
828,treatment,0,0.0,747,mobile
829,control,0,0.0,331,desktop
830,treatment,0,0.0,280,mobile
831,control,0,0.0,72,mobile
832,control,0,0.0,138,mobile
833,control,0,0.0,26,desktop
834,treatment,0,0.0,139,desktop
835,control,1,20.88,28,mobile
836,treatment,0,0.0,144,mobile
837,control,1,55.19,188,mobile
838,control,0,0.0,89,desktop
839,treatment,0,0.0,124,desktop
840,control,0,0.0,375,desktop
841,control,1,62.3,20,desktop
842,treatment,0,0.0,282,mobile
843,control,0,0.0,33,mobile
844,control,0,0.0,6,mobile
845,control,0,0.0,36,desktop
846,control,0,0.0,260,mobile
847,treatment,0,0.0,93,mobile
848,treatment,0,0.0,370,desktop
849,control,0,0.0,133,desktop
850,treatment,0,0.0,4,mobile
851,control,0,0.0,227,desktop
852,treatment,0,0.0,21,desktop
853,control,1,16.74,280,mobile
854,control,0,0.0,33,mobile
855,control,0,0.0,76,mobile
856,control,0,0.0,257,mobile
857,control,0,0.0,555,desktop
858,control,0,0.0,83,mobile
859,treatment,0,0.0,318,mobile
860,control,0,0.0,38,mobile
861,treatment,0,0.0,296,mobile
862,control,0,0.0,192,mobile
863,treatment,0,0.0,38,desktop
864,treatment,0,0.0,64,mobile
865,treatment,1,60.27,25,desktop
866,control,0,0.0,86,desktop
867,control,0,0.0,40,mobile
868,treatment,0,0.0,185,desktop
869,control,0,0.0,936,desktop
870,treatment,0,0.0,2,mobile
871,control,0,0.0,140,mobile
872,treatment,0,0.0,153,desktop
873,treatment,0,0.0,442,desktop
874,control,0,0.0,126,mobile
875,treatment,0,0.0,141,mobile
876,control,0,0.0,114,mobile
877,treatment,0,0.0,56,mobile
878,treatment,0,0.0,10,mobile
879,control,0,0.0,94,mobile
880,control,0,0.0,9,mobile
881,control,0,0.0,143,mobile
882,treatment,0,0.0,66,mobile
883,control,0,0.0,137,mobile
884,treatment,0,0.0,25,mobile
885,treatment,0,0.0,485,mobile
886,control,0,0.0,404,desktop
887,control,0,0.0,37,desktop
888,treatment,0,0.0,75,mobile
889,treatment,0,0.0,171,mobile
890,control,0,0.0,18,mobile
891,control,0,0.0,78,mobile
892,control,1,28.49,52,mobile
893,control,1,37.44,444,mobile
894,control,0,0.0,344,desktop
895,treatment,1,28.64,156,mobile
896,treatment,1,52.68,132,mobile
897,treatment,0,0.0,480,desktop
898,treatment,0,0.0,485,desktop
899,control,0,0.0,627,mobile
900,control,0,0.0,24,mobile
901,control,0,0.0,31,mobile
902,treatment,0,0.0,203,mobile
903,treatment,1,36.98,140,mobile
904,control,0,0.0,3,mobile
905,control,0,0.0,11,mobile
906,treatment,0,0.0,394,desktop
907,treatment,1,27.57,365,desktop
908,control,1,49.82,79,mobile
909,control,0,0.0,399,mobile
910,treatment,0,0.0,162,mobile
911,control,0,0.0,295,mobile
912,control,0,0.0,100,mobile
913,control,0,0.0,21,desktop
914,treatment,0,0.0,102,desktop
915,treatment,0,0.0,110,desktop
916,treatment,0,0.0,144,desktop
917,treatment,0,0.0,20,desktop
918,treatment,0,0.0,856,desktop
919,treatment,0,0.0,50,desktop
920,treatment,0,0.0,39,mobile
921,control,0,0.0,134,mobile
922,control,0,0.0,138,mobile
923,control,0,0.0,104,desktop
924,control,0,0.0,266,mobile
925,control,0,0.0,130,mobile
926,control,0,0.0,169,mobile
927,control,0,0.0,231,desktop
928,treatment,0,0.0,4,mobile
929,treatment,1,87.95,152,desktop
930,control,0,0.0,388,desktop
931,control,0,0.0,3,desktop
932,treatment,1,38.68,93,mobile
933,control,0,0.0,469,mobile
934,control,0,0.0,78,mobile
935,treatment,0,0.0,110,mobile
936,control,0,0.0,718,mobile
937,treatment,0,0.0,40,desktop
938,control,0,0.0,12,mobile
939,treatment,1,40.73,353,desktop
940,treatment,1,63.48,365,desktop
941,treatment,0,0.0,114,mobile
942,control,0,0.0,129,desktop
943,treatment,0,0.0,325,desktop
944,control,1,53.85,241,mobile
945,control,1,49.83,55,mobile
946,control,0,0.0,3,mobile
947,control,0,0.0,117,mobile
948,treatment,0,0.0,352,desktop
949,treatment,0,0.0,407,mobile
950,control,0,0.0,563,desktop
951,control,0,0.0,380,mobile
952,treatment,0,0.0,156,mobile
953,control,0,0.0,105,mobile
954,treatment,0,0.0,268,mobile
955,control,1,29.79,242,mobile
956,control,0,0.0,139,mobile
957,treatment,0,0.0,16,desktop
958,control,0,0.0,468,desktop
959,treatment,0,0.0,109,mobile
960,control,0,0.0,81,mobile
961,control,0,0.0,178,mobile
962,control,0,0.0,201,mobile
963,treatment,0,0.0,42,desktop
964,control,0,0.0,326,desktop
965,control,0,0.0,61,desktop
966,control,0,0.0,37,mobile
967,control,0,0.0,93,desktop
968,treatment,0,0.0,236,mobile
969,treatment,0,0.0,605,desktop
970,control,0,0.0,298,mobile
971,treatment,0,0.0,507,mobile
972,control,0,0.0,27,mobile
973,control,0,0.0,13,mobile
974,control,0,0.0,146,desktop
975,treatment,0,0.0,61,desktop
976,treatment,0,0.0,316,mobile
977,treatment,1,39.2,200,desktop
978,treatment,0,0.0,635,mobile
979,treatment,0,0.0,52,mobile
980,treatment,0,0.0,119,desktop
981,treatment,0,0.0,125,desktop
982,treatment,0,0.0,49,mobile
983,treatment,0,0.0,160,mobile
984,control,1,43.01,105,mobile
985,treatment,0,0.0,106,desktop
986,treatment,0,0.0,81,desktop
987,treatment,0,0.0,3,mobile
988,treatment,0,0.0,132,desktop
989,treatment,0,0.0,73,mobile
990,treatment,0,0.0,0,mobile
991,treatment,0,0.0,66,desktop
992,treatment,0,0.0,58,mobile
993,treatment,1,39.7,89,mobile
994,treatment,1,67.45,25,desktop
995,treatment,0,0.0,127,mobile
996,control,0,0.0,212,mobile
997,control,0,0.0,179,desktop
998,treatment,1,88.41,293,desktop
999,treatment,0,0.0,108,desktop
1000,control,0,0.0,131,mobile
1001,treatment,0,0.0,299,mobile
1002,control,0,0.0,100,desktop
1003,control,1,56.49,217,mobile
1004,control,0,0.0,102,mobile
1005,control,1,19.51,97,mobile
1006,control,0,0.0,257,mobile
1007,treatment,1,50.32,34,mobile
1008,control,0,0.0,74,desktop
1009,treatment,0,0.0,45,desktop
1010,treatment,0,0.0,80,mobile
1011,control,0,0.0,47,desktop
1012,control,0,0.0,155,desktop
1013,treatment,1,53.71,288,desktop
1014,control,0,0.0,278,mobile
1015,control,0,0.0,81,mobile
1016,treatment,1,57.21,807,mobile
1017,treatment,0,0.0,162,mobile
1018,control,0,0.0,91,mobile
1019,treatment,0,0.0,324,mobile
1020,control,0,0.0,235,mobile
1021,control,0,0.0,249,mobile
1022,control,0,0.0,39,mobile
1023,treatment,0,0.0,113,mobile
1024,treatment,0,0.0,356,desktop
1025,treatment,0,0.0,126,mobile
1026,treatment,0,0.0,207,desktop
1027,treatment,1,22.42,159,desktop
1028,control,0,0.0,332,desktop
1029,control,1,44.48,60,desktop
1030,control,0,0.0,154,desktop
1031,control,0,0.0,23,mobile
1032,treatment,0,0.0,210,desktop
1033,control,0,0.0,236,desktop
1034,treatment,0,0.0,7,desktop
1035,control,0,0.0,202,mobile
1036,treatment,0,0.0,96,mobile
1037,treatment,0,0.0,23,desktop
1038,control,0,0.0,98,desktop
1039,control,0,0.0,38,desktop
1040,control,0,0.0,96,mobile
1041,control,0,0.0,87,mobile
1042,treatment,0,0.0,241,mobile
1043,control,0,0.0,267,mobile
1044,control,0,0.0,168,mobile
1045,treatment,1,52.93,4,mobile
1046,control,0,0.0,481,mobile
1047,control,0,0.0,208,mobile
1048,control,0,0.0,6,mobile
1049,control,0,0.0,307,desktop
1050,control,0,0.0,40,desktop
1051,treatment,0,0.0,155,desktop
1052,control,0,0.0,113,mobile
1053,control,0,0.0,98,desktop
1054,control,0,0.0,396,mobile
1055,control,0,0.0,103,desktop
1056,control,0,0.0,14,desktop
1057,treatment,0,0.0,527,mobile
1058,control,0,0.0,455,desktop
1059,treatment,0,0.0,207,mobile
1060,treatment,0,0.0,113,mobile
1061,control,0,0.0,17,desktop
1062,control,0,0.0,281,mobile
1063,control,0,0.0,14,mobile
1064,control,0,0.0,12,desktop
1065,treatment,0,0.0,138,mobile
1066,control,0,0.0,31,desktop
1067,control,0,0.0,1,desktop
1068,control,0,0.0,99,mobile
1069,control,0,0.0,26,mobile
1070,control,0,0.0,31,mobile
1071,control,0,0.0,14,mobile
1072,treatment,0,0.0,41,mobile
1073,treatment,0,0.0,226,mobile
1074,control,1,66.1,297,mobile
1075,control,1,40.54,108,mobile
1076,control,0,0.0,127,desktop
1077,treatment,0,0.0,5,desktop
1078,control,0,0.0,12,desktop
1079,treatment,0,0.0,53,mobile
1080,control,0,0.0,141,mobile
1081,control,0,0.0,242,desktop
1082,control,0,0.0,167,mobile
1083,control,0,0.0,89,mobile
1084,treatment,1,46.49,22,desktop
1085,treatment,0,0.0,273,mobile
1086,control,0,0.0,81,mobile
1087,control,0,0.0,239,desktop
1088,treatment,0,0.0,129,desktop
1089,treatment,0,0.0,241,mobile
1090,treatment,0,0.0,428,mobile
1091,treatment,1,54.37,456,mobile
1092,control,0,0.0,137,desktop
1093,treatment,0,0.0,128,mobile
1094,control,0,0.0,55,mobile
1095,treatment,0,0.0,494,desktop
1096,treatment,0,0.0,110,mobile
1097,treatment,0,0.0,24,desktop
1098,treatment,0,0.0,102,desktop
1099,treatment,0,0.0,24,mobile
1100,control,0,0.0,125,desktop
1101,control,0,0.0,148,mobile
1102,treatment,0,0.0,74,desktop
1103,treatment,0,0.0,13,desktop
1104,control,0,0.0,517,mobile
1105,treatment,0,0.0,267,desktop
1106,treatment,0,0.0,328,desktop
1107,control,0,0.0,82,mobile
1108,treatment,0,0.0,257,mobile
1109,treatment,1,32.65,119,mobile
1110,control,1,54.84,40,mobile
1111,control,0,0.0,23,desktop
1112,control,0,0.0,76,desktop
1113,treatment,0,0.0,26,mobile
1114,control,0,0.0,1144,mobile
1115,control,0,0.0,9,mobile
1116,control,0,0.0,104,mobile
1117,control,0,0.0,108,mobile
1118,control,0,0.0,64,mobile
1119,control,0,0.0,152,mobile
1120,treatment,0,0.0,29,desktop
1121,treatment,0,0.0,275,desktop
1122,control,0,0.0,72,desktop
1123,control,0,0.0,161,mobile
1124,control,0,0.0,226,desktop
1125,treatment,0,0.0,395,desktop
1126,treatment,0,0.0,325,desktop
1127,treatment,0,0.0,168,mobile
1128,treatment,1,48.61,88,mobile
1129,treatment,0,0.0,125,mobile
1130,treatment,0,0.0,263,mobile
1131,treatment,0,0.0,378,desktop
1132,treatment,0,0.0,19,desktop
1133,treatment,0,0.0,87,mobile
1134,control,0,0.0,269,mobile
1135,control,0,0.0,101,desktop
1136,control,0,0.0,72,mobile
1137,control,1,45.94,95,desktop
1138,treatment,0,0.0,166,desktop
1139,treatment,0,0.0,1537,mobile
1140,control,0,0.0,122,desktop
1141,treatment,0,0.0,42,mobile
1142,control,1,58.96,31,desktop
1143,treatment,0,0.0,7,desktop
1144,control,0,0.0,147,desktop
1145,treatment,0,0.0,141,mobile
1146,treatment,0,0.0,41,mobile
1147,control,0,0.0,213,mobile
1148,treatment,0,0.0,243,mobile
1149,control,0,0.0,53,desktop
1150,control,1,18.79,75,mobile
1151,control,0,0.0,837,desktop
1152,control,0,0.0,84,mobile
1153,treatment,0,0.0,257,mobile
1154,treatment,0,0.0,108,desktop
1155,treatment,0,0.0,283,mobile
1156,control,0,0.0,263,desktop
1157,treatment,0,0.0,198,mobile
1158,control,0,0.0,347,desktop
1159,treatment,0,0.0,504,mobile
1160,treatment,1,47.65,156,desktop
1161,treatment,0,0.0,48,mobile
1162,control,0,0.0,91,mobile
1163,treatment,0,0.0,255,desktop
1164,treatment,0,0.0,189,desktop
1165,control,0,0.0,35,mobile
1166,treatment,0,0.0,9,mobile
1167,control,0,0.0,206,mobile
1168,treatment,0,0.0,52,mobile
1169,control,0,0.0,124,desktop
1170,control,0,0.0,247,mobile
1171,treatment,0,0.0,148,mobile
1172,control,0,0.0,15,desktop
1173,control,0,0.0,36,mobile
1174,control,0,0.0,44,desktop
1175,control,0,0.0,53,desktop
1176,control,0,0.0,150,mobile
1177,control,0,0.0,126,desktop
1178,treatment,0,0.0,40,mobile
1179,control,0,0.0,12,mobile
1180,control,0,0.0,33,mobile
1181,treatment,0,0.0,748,mobile
1182,treatment,0,0.0,113,mobile
1183,treatment,0,0.0,363,mobile
1184,treatment,0,0.0,339,desktop
1185,treatment,0,0.0,128,desktop
1186,treatment,0,0.0,220,desktop
1187,treatment,1,20.98,38,mobile
1188,control,0,0.0,209,mobile
1189,control,0,0.0,57,mobile
1190,treatment,0,0.0,321,mobile
1191,control,0,0.0,15,mobile
1192,control,0,0.0,267,desktop
1193,control,0,0.0,18,mobile
1194,treatment,0,0.0,383,mobile
1195,treatment,0,0.0,65,mobile
1196,control,0,0.0,191,mobile
1197,treatment,1,76.3,120,mobile
1198,control,0,0.0,82,mobile
1199,control,1,37.39,186,desktop
1200,control,0,0.0,530,mobile
1201,control,0,0.0,7,desktop
1202,treatment,0,0.0,452,mobile
1203,treatment,0,0.0,169,mobile
1204,treatment,0,0.0,296,desktop
1205,control,1,70.13,87,mobile
1206,treatment,1,20.99,114,mobile
1207,control,0,0.0,365,desktop
1208,treatment,0,0.0,96,mobile
1209,control,0,0.0,137,mobile
1210,control,1,69.65,3,desktop
1211,control,0,0.0,31,desktop
1212,treatment,0,0.0,184,mobile
1213,treatment,0,0.0,227,mobile
1214,treatment,0,0.0,157,desktop
1215,treatment,1,44.14,27,mobile
1216,control,0,0.0,106,mobile
1217,treatment,0,0.0,78,mobile
1218,treatment,0,0.0,123,desktop
1219,control,0,0.0,367,mobile
1220,control,0,0.0,269,desktop
1221,control,0,0.0,15,mobile
1222,treatment,0,0.0,397,mobile
1223,control,1,50.51,114,desktop
1224,control,0,0.0,245,desktop
1225,control,0,0.0,27,mobile
1226,treatment,1,57.14,199,mobile
1227,control,0,0.0,48,desktop
1228,treatment,0,0.0,103,desktop
1229,treatment,0,0.0,3,mobile
1230,control,0,0.0,29,mobile
1231,control,0,0.0,17,desktop
1232,treatment,1,61.12,49,desktop
1233,control,0,0.0,18,desktop
1234,control,0,0.0,211,mobile
1235,treatment,0,0.0,5,mobile
1236,treatment,0,0.0,173,desktop
1237,control,0,0.0,27,mobile
1238,treatment,0,0.0,522,mobile
1239,control,0,0.0,486,mobile
1240,control,0,0.0,45,mobile
1241,control,1,54.08,171,mobile
1242,treatment,0,0.0,5,desktop
1243,control,0,0.0,483,desktop
1244,control,0,0.0,133,mobile
1245,control,0,0.0,7,mobile
1246,treatment,0,0.0,75,mobile
1247,treatment,0,0.0,14,desktop
1248,treatment,0,0.0,89,mobile
1249,treatment,0,0.0,199,desktop
1250,treatment,1,50.58,114,mobile
1251,control,1,42.75,87,mobile
1252,treatment,1,46.3,22,desktop
1253,treatment,0,0.0,50,mobile
1254,treatment,0,0.0,18,mobile
1255,control,0,0.0,296,mobile
1256,treatment,0,0.0,26,mobile
1257,treatment,0,0.0,162,mobile
1258,control,0,0.0,75,mobile
1259,treatment,0,0.0,46,desktop
1260,control,0,0.0,183,desktop
1261,control,0,0.0,109,desktop
1262,control,0,0.0,91,mobile
1263,control,0,0.0,161,desktop
1264,control,0,0.0,121,mobile
1265,treatment,0,0.0,65,mobile
1266,control,0,0.0,147,mobile
1267,control,0,0.0,199,desktop
1268,treatment,0,0.0,4,mobile
1269,control,0,0.0,112,desktop
1270,treatment,0,0.0,10,mobile
1271,treatment,0,0.0,37,mobile
1272,treatment,1,50.5,147,mobile
1273,control,0,0.0,362,desktop
1274,control,0,0.0,385,mobile
1275,control,0,0.0,13,desktop
1276,treatment,1,54.47,97,desktop
1277,control,0,0.0,157,desktop
1278,control,0,0.0,28,mobile
1279,control,0,0.0,261,desktop
1280,treatment,1,27.81,245,desktop
1281,treatment,0,0.0,420,mobile
1282,control,0,0.0,1,desktop
1283,control,0,0.0,43,mobile
1284,control,0,0.0,315,mobile
1285,control,0,0.0,199,mobile
1286,treatment,0,0.0,404,mobile
1287,treatment,0,0.0,10,mobile
1288,treatment,0,0.0,163,mobile
1289,treatment,0,0.0,151,desktop
1290,control,1,67.32,6,desktop
1291,control,0,0.0,129,desktop
1292,control,0,0.0,169,mobile
1293,treatment,0,0.0,38,desktop
1294,control,0,0.0,57,mobile
1295,treatment,0,0.0,184,desktop
1296,treatment,0,0.0,113,mobile
1297,control,0,0.0,351,mobile
1298,control,0,0.0,75,desktop
1299,control,0,0.0,55,mobile
1300,treatment,0,0.0,754,mobile
1301,control,0,0.0,435,desktop
1302,treatment,1,15.88,5,mobile
1303,control,0,0.0,265,mobile
1304,treatment,1,96.77,21,mobile
1305,treatment,0,0.0,5,mobile
1306,control,1,33.19,57,mobile
1307,treatment,0,0.0,56,desktop
1308,treatment,0,0.0,307,mobile
1309,control,0,0.0,223,desktop
1310,treatment,0,0.0,719,mobile
1311,control,0,0.0,223,mobile
1312,treatment,0,0.0,97,desktop
1313,control,0,0.0,216,desktop
1314,control,0,0.0,1353,desktop
1315,treatment,0,0.0,222,desktop
1316,treatment,0,0.0,258,mobile
1317,treatment,0,0.0,501,mobile
1318,treatment,0,0.0,21,desktop
1319,treatment,0,0.0,219,mobile
1320,control,0,0.0,342,mobile
1321,treatment,0,0.0,555,mobile
1322,control,0,0.0,42,desktop
1323,control,0,0.0,126,mobile
1324,treatment,0,0.0,205,mobile
1325,control,0,0.0,51,mobile
1326,control,0,0.0,165,desktop
1327,control,0,0.0,53,mobile
1328,control,0,0.0,73,mobile
1329,treatment,0,0.0,104,desktop
1330,control,0,0.0,135,desktop
1331,treatment,0,0.0,107,desktop
1332,treatment,0,0.0,122,desktop
1333,control,0,0.0,63,mobile
1334,treatment,0,0.0,31,mobile
1335,treatment,0,0.0,8,mobile
1336,treatment,0,0.0,39,desktop
1337,control,1,48.75,156,mobile
1338,treatment,0,0.0,277,desktop
1339,treatment,1,41.23,33,desktop
1340,treatment,0,0.0,20,mobile
1341,control,0,0.0,249,mobile
1342,treatment,0,0.0,65,mobile
1343,control,0,0.0,544,mobile
1344,control,0,0.0,225,mobile
1345,control,0,0.0,71,desktop
1346,control,0,0.0,61,mobile
1347,control,1,63.11,133,mobile
1348,control,0,0.0,14,mobile
1349,treatment,0,0.0,22,desktop
1350,control,0,0.0,34,desktop
1351,treatment,0,0.0,268,desktop
1352,treatment,0,0.0,129,desktop
1353,control,0,0.0,1,mobile
1354,treatment,1,46.61,201,mobile
1355,treatment,0,0.0,99,mobile
1356,treatment,0,0.0,128,mobile
1357,treatment,0,0.0,43,desktop
1358,control,0,0.0,144,mobile
1359,treatment,0,0.0,696,mobile
1360,control,0,0.0,13,desktop
1361,treatment,0,0.0,60,desktop
1362,treatment,0,0.0,50,desktop
1363,control,0,0.0,51,mobile
1364,treatment,0,0.0,85,desktop
1365,treatment,0,0.0,306,mobile
1366,treatment,0,0.0,439,mobile
1367,control,0,0.0,40,desktop
1368,treatment,0,0.0,140,desktop
1369,control,0,0.0,182,mobile
1370,treatment,0,0.0,132,mobile
1371,control,0,0.0,102,mobile
1372,control,0,0.0,38,mobile
1373,treatment,0,0.0,120,desktop
1374,treatment,0,0.0,92,mobile
1375,control,0,0.0,285,desktop
1376,control,0,0.0,259,desktop
1377,treatment,0,0.0,25,mobile
1378,control,0,0.0,16,mobile
1379,treatment,0,0.0,429,mobile
1380,treatment,0,0.0,138,mobile
1381,treatment,0,0.0,351,mobile
1382,treatment,0,0.0,10,mobile
1383,control,1,43.15,134,desktop
1384,treatment,0,0.0,139,mobile
1385,control,1,56.84,354,desktop
1386,treatment,1,4.33,18,mobile
1387,control,1,65.32,49,desktop
1388,treatment,0,0.0,93,desktop
1389,control,0,0.0,361,mobile
1390,control,0,0.0,503,desktop
1391,treatment,0,0.0,886,desktop
1392,treatment,0,0.0,575,desktop
1393,treatment,0,0.0,1,desktop
1394,treatment,0,0.0,8,mobile
1395,control,0,0.0,28,mobile
1396,treatment,0,0.0,77,mobile
1397,control,0,0.0,318,mobile
1398,control,0,0.0,401,desktop
1399,treatment,0,0.0,37,desktop
1400,control,0,0.0,174,mobile
1401,control,0,0.0,448,desktop
1402,control,0,0.0,112,desktop
1403,control,1,43.17,19,mobile
1404,treatment,0,0.0,110,mobile
1405,treatment,0,0.0,84,mobile
1406,treatment,0,0.0,155,desktop
1407,treatment,0,0.0,103,desktop
1408,control,0,0.0,3,mobile
1409,control,0,0.0,920,mobile
1410,treatment,0,0.0,141,desktop
1411,treatment,0,0.0,115,desktop
1412,treatment,0,0.0,556,desktop
1413,control,0,0.0,30,desktop
1414,treatment,1,70.93,37,mobile
1415,treatment,1,53.63,297,mobile
1416,treatment,0,0.0,54,mobile
1417,control,0,0.0,289,desktop
1418,control,0,0.0,57,mobile
1419,control,0,0.0,6,desktop
1420,control,0,0.0,130,mobile
1421,control,1,41.01,39,desktop
1422,control,0,0.0,255,mobile
1423,control,0,0.0,184,mobile
1424,control,0,0.0,462,desktop
1425,treatment,1,43.23,275,mobile
1426,treatment,0,0.0,35,desktop
1427,control,0,0.0,289,mobile
1428,control,0,0.0,184,mobile
1429,treatment,0,0.0,198,desktop
1430,control,0,0.0,321,desktop
1431,control,1,36.27,153,mobile
1432,control,0,0.0,112,desktop
1433,treatment,0,0.0,182,mobile
1434,treatment,0,0.0,63,mobile
1435,treatment,0,0.0,36,mobile
1436,treatment,0,0.0,172,mobile
1437,treatment,0,0.0,47,mobile
1438,control,0,0.0,14,mobile
1439,treatment,0,0.0,0,mobile
1440,control,0,0.0,168,desktop
1441,control,0,0.0,80,mobile
1442,treatment,1,59.95,251,desktop
1443,treatment,0,0.0,84,desktop
1444,control,0,0.0,119,mobile
1445,control,0,0.0,94,mobile
1446,control,0,0.0,189,mobile
1447,treatment,0,0.0,79,desktop
1448,treatment,0,0.0,597,mobile
1449,treatment,0,0.0,495,mobile
1450,treatment,0,0.0,339,desktop
1451,treatment,0,0.0,455,desktop
1452,control,0,0.0,107,mobile
1453,treatment,1,44.1,138,mobile
1454,control,0,0.0,243,desktop
1455,control,0,0.0,214,desktop
1456,control,0,0.0,398,mobile
1457,treatment,1,56.96,226,mobile
1458,treatment,0,0.0,1108,desktop
1459,treatment,0,0.0,77,desktop
1460,control,0,0.0,322,desktop
1461,control,0,0.0,215,mobile
1462,control,0,0.0,211,desktop
1463,control,0,0.0,70,mobile
1464,control,0,0.0,277,mobile
1465,control,0,0.0,415,desktop
1466,treatment,0,0.0,44,mobile
1467,treatment,0,0.0,176,desktop
1468,treatment,0,0.0,89,mobile
1469,treatment,0,0.0,820,desktop
1470,control,0,0.0,117,mobile
1471,control,1,69.24,46,desktop
1472,treatment,0,0.0,86,mobile
1473,control,0,0.0,190,desktop
1474,treatment,0,0.0,14,desktop
1475,treatment,0,0.0,166,mobile
1476,treatment,1,22.46,481,mobile
1477,control,0,0.0,341,mobile
1478,treatment,0,0.0,12,desktop
1479,treatment,0,0.0,903,mobile
1480,treatment,0,0.0,215,mobile
1481,control,0,0.0,31,mobile
1482,control,0,0.0,2,desktop
1483,treatment,0,0.0,33,mobile
1484,control,0,0.0,327,mobile
1485,control,0,0.0,3,desktop
1486,control,1,74.98,47,desktop
1487,control,0,0.0,254,mobile
1488,control,0,0.0,158,desktop
1489,control,0,0.0,274,desktop
1490,control,0,0.0,246,mobile
1491,control,0,0.0,9,mobile
1492,control,0,0.0,401,desktop
1493,control,0,0.0,46,mobile
1494,treatment,0,0.0,145,mobile
1495,treatment,0,0.0,186,mobile
1496,control,0,0.0,33,desktop
1497,treatment,0,0.0,673,mobile
1498,treatment,0,0.0,120,desktop
1499,control,0,0.0,10,mobile
1500,control,0,0.0,498,desktop
1501,control,0,0.0,158,desktop
1502,treatment,0,0.0,216,mobile
1503,treatment,0,0.0,134,desktop
1504,control,0,0.0,324,mobile
1505,control,0,0.0,6,desktop
1506,control,0,0.0,56,mobile
1507,treatment,0,0.0,114,mobile
1508,treatment,0,0.0,14,desktop
1509,treatment,0,0.0,220,desktop
1510,treatment,0,0.0,90,mobile
1511,control,0,0.0,57,mobile
1512,control,0,0.0,0,mobile
1513,control,0,0.0,229,desktop
1514,control,0,0.0,323,mobile
1515,treatment,0,0.0,90,mobile
1516,treatment,0,0.0,149,mobile
1517,control,1,38.41,46,desktop
1518,control,1,49.13,175,mobile
1519,treatment,0,0.0,2,mobile
1520,control,0,0.0,120,mobile
1521,treatment,0,0.0,186,mobile
1522,control,0,0.0,450,desktop
1523,control,0,0.0,86,desktop
1524,control,0,0.0,260,desktop
1525,control,0,0.0,163,mobile
1526,control,0,0.0,471,desktop
1527,control,0,0.0,91,mobile
1528,control,0,0.0,69,mobile
1529,treatment,0,0.0,392,desktop
1530,treatment,0,0.0,9,mobile
1531,treatment,0,0.0,26,mobile
1532,treatment,0,0.0,15,desktop
1533,treatment,0,0.0,333,mobile
1534,control,1,65.32,1,desktop
1535,control,0,0.0,356,desktop
1536,treatment,1,34.25,108,mobile
1537,control,1,36.35,0,mobile
1538,treatment,0,0.0,92,mobile
1539,treatment,0,0.0,37,mobile
1540,control,0,0.0,176,mobile
1541,control,0,0.0,204,desktop
1542,control,0,0.0,120,mobile
1543,treatment,0,0.0,7,mobile
1544,control,0,0.0,192,mobile
1545,treatment,0,0.0,332,mobile
1546,treatment,0,0.0,229,desktop
1547,treatment,0,0.0,318,mobile
1548,control,0,0.0,40,desktop
1549,control,0,0.0,395,mobile
1550,treatment,0,0.0,70,mobile
1551,control,1,64.22,2,mobile
1552,control,0,0.0,333,mobile
1553,control,0,0.0,511,desktop
1554,treatment,0,0.0,191,mobile
1555,treatment,0,0.0,47,desktop
1556,control,0,0.0,52,mobile
1557,treatment,0,0.0,113,desktop
1558,control,0,0.0,410,mobile
1559,control,1,78.78,29,mobile
1560,control,1,44.7,314,mobile
1561,control,0,0.0,61,mobile
1562,treatment,0,0.0,297,desktop
1563,treatment,0,0.0,455,mobile
1564,treatment,0,0.0,100,mobile
1565,control,0,0.0,81,mobile
1566,control,0,0.0,291,mobile
1567,control,0,0.0,135,desktop
1568,treatment,1,56.92,207,desktop
1569,control,0,0.0,175,desktop
1570,treatment,0,0.0,29,mobile
1571,treatment,0,0.0,335,desktop
1572,treatment,0,0.0,39,desktop
1573,treatment,0,0.0,484,mobile
1574,treatment,0,0.0,51,mobile
1575,treatment,0,0.0,238,desktop
1576,control,0,0.0,60,mobile
1577,control,0,0.0,68,desktop
1578,treatment,0,0.0,66,mobile
1579,treatment,0,0.0,248,mobile
1580,control,0,0.0,146,desktop
1581,treatment,0,0.0,386,desktop
1582,treatment,0,0.0,66,mobile
1583,control,0,0.0,211,desktop
1584,treatment,0,0.0,251,mobile
1585,treatment,0,0.0,29,desktop
1586,treatment,0,0.0,92,desktop
1587,control,0,0.0,118,desktop
1588,control,0,0.0,79,mobile
1589,control,0,0.0,69,mobile
1590,treatment,0,0.0,208,desktop
1591,treatment,0,0.0,43,mobile
1592,control,0,0.0,222,mobile
1593,treatment,0,0.0,492,desktop
1594,treatment,1,43.03,149,mobile
1595,treatment,0,0.0,170,mobile
1596,treatment,0,0.0,12,mobile
1597,treatment,0,0.0,359,mobile
1598,control,0,0.0,60,mobile
1599,treatment,0,0.0,171,desktop
1600,control,0,0.0,696,mobile
1601,treatment,0,0.0,162,mobile
1602,control,0,0.0,232,desktop
1603,treatment,0,0.0,106,desktop
1604,control,0,0.0,11,desktop
1605,treatment,0,0.0,287,mobile
1606,control,0,0.0,6,desktop
